17319,"largeleaf maidenhair"
17320,"oblique maidenhair"
17321,"stalked maidenhair"
17322,"glossy maidenhair"
17324,"fourleaf maidenhair"
17325,"woolly maidenhair"
17326,"Wilson's maidenhair"
17327,"rough maidenhair"
17328,"delta maidenhair"
17329,lacefern
17330,"California lacefern"
17331,"tufted lacefern"
17332,"Indian's dream"
17332,"pod fern"
17333,spleenworts
17334,"cutleaf spleenwort"
17335,"black spleenwort"
17336,"eared spleenwort"
17337,"Biscayne spleenwort"
17338,"Bradley's spleenwort"
17339,"Clermont's spleenwort"
17340,"parsley spleenwort"
17341,"Curtiss' spleenwort"
17342,"Scott's spleenwort"
17343,"little spleenwort"
17344,"Graves' spleenwort"
17345,"Herb's spleenwort"
17346,"bicolored spleenwort"
17347,"resilient spleenwort"
17348,spleenwort
17349,"Kentucky spleenwort"
17350,"single-sorus spleenwort"
17350,"singlesorus spleenwort"
17351,"mountain spleenwort"
17352,"limestone spleenwort"
17353,"Palmer's spleenwort"
17354,"lobed spleenwort"
17355,"ebony spleenwort"
17357,"dwarf spleenwort"
17358,"blackstem spleenwort"
17359,"walking fern"
17361,"forked spleenwort"
17362,"wild birdnest fern"
17364,"maidenhair spleenwort"
17365,"maidenhair spleenwort"
17365,"toothed spleenwort"
17366,"green spleenwort"
17366,"brightgreen spleenwort"
17367,"Trudell's spleenwort"
17368,"limestone spleenwort"
17369,"western spleenwort"
17370,"Virginia spleenwort"
17371,"Wherry's spleenwort"
17372,"treetrunk spleenwort"
17373,"wedgeleaf spleenwort"
17374,"Fee's spleenwort"
17375,"showy spleenwort"
17376,"walnut spleenwort"
17377,"brownstem spleenwort"
17378,"bluntleaf spleenwort"
17379,"West Indian spleenwort"
17380,"dullgreen spleenwort"
17381,"rue spleenwort"
17382,"willowleaf spleenwort"
17383,"creeping spleenwort"
17385,"tapertip spleenwort"
17386,speenwort
17387,"forest spleenwort"
17388,"dense spleenwort"
17389,"queen spleenwort"
17391,"lacy spleenwort"
17392,"royal spleenwort"
17393,"Kaulfuss' spleenwort"
17394,"piipiilau manamana"
17396,"MaCrae's spleenwort"
17398,"Hawai'i birdnest fern"
17399,"rainforest spleenwort"
17400,"spreading spleenwort"
17403,"diamond spleenwort"
17404,"fringed spleenwort"
17405,pamohe
17406,"variable spleenwort"
17408,ladyfern
17408,"lady fern"
17413,"common ladyfern"
17413,ladyfern
17413,"subarctic ladyfern"
17414,"subarctic ladyfern"
17415,"asplenium ladyfern"
17416,"subarctic ladyfern"
17417,"glade fern"
17421,akolea
17424,"copper fern"
17425,strapfern
17426,"narrow strapfern"
17427,"tailed strapfern"
17428,"birdwing fern"
17429,"long strapfern"
17432,"lip ferns"
17432,lipfern
17433,"rival lipfern"
17434,"Alabama lipfern"
17435,"Arizona lip fern"
17435,"canyon lip fern"
17435,"Arizona lipfern"
17437,"Cleveland's lipfern"
17438,"Cooper's lipfern"
17439,"Coville's lipfern"
17440,"Eaton's lip fern"
17440,"Eaton's lipfern"
17441,"slender lipfern"
17441,"slender lip fern"
17441,"Fee's lipfern"
17442,"Fendler's lipfern"
17443,"fibril lipfern"
17443,"fibrillose lip fern"
17444,"lace lipfern"
17445,"rough lipfern"
17446,"coastal lipfern"
17447,"Kaulfuss' lipfern"
17448,"hairy lipfern"
17449,"nitbearing lipfern"
17450,"whitefoot lipfern"
17451,fairyswords
17451,"fairy swords"
